participant_id,trial_number,group,task_type,input,response,true_output,rt,is_correct,submission_attempts,total_submissions,group_label,rt_seconds
sub_d99ccdfef616,3,2,hybrid,III = XI + IX,III=XI+,['III=XII-IX'],242821,False,"[{'answer': 'III=XI-IX', 'is_correct': False, 'timestamp': {'$numberLong': '1758918425564'}, 'time_from_start': 20060}, {'answer': 'III=XI-IX', 'is_correct': False, 'timestamp': {'$numberLong': '1758918453218'}, 'time_from_start': 47714}, {'answer': 'III=IX+IX', 'is_correct': False, 'timestamp': {'$numberLong': '1758918568831'}, 'time_from_start': 163327}, {'answer': 'XV=XI+IX', 'is_correct': False, 'timestamp': {'$numberLong': '1758918624714'}, 'time_from_start': 219210}]",4,Different Types (Group 2),242.821
sub_d99ccdfef616,4,2,operator,XIII = VII - VI,XIII-VII=VI,['XIII-VII=VI'],132931,True,"[{'answer': 'XIII=VIII+VI', 'is_correct': False, 'timestamp': {'$numberLong': '1758918676148'}, 'time_from_start': 26539}, {'answer': 'XIII-VII=VI', 'is_correct': True, 'timestamp': {'$numberLong': '1758918779236'}, 'time_from_start': 129627}]",2,Different Types (Group 2),132.931
sub_d99ccdfef616,5,2,value-tight-chunk,XI = IV + II,VI=IV+II,"['VI=IV+II', 'XI=IX+II']",56622,True,"[{'answer': 'VI=IV+II', 'is_correct': True, 'timestamp': {'$numberLong': '1758918838202'}, 'time_from_start': 53518}]",1,Different Types (Group 2),56.622
sub_b153474cd583,1,2,tautological,IX = IX + IX,,['IX=IX=IX'],240159,False,"[{'answer': 'IX=IX+X', 'is_correct': False, 'timestamp': {'$numberLong': '1758918247663'}, 'time_from_start': 239015}]",1,Different Types (Group 2),240.159
sub_b153474cd583,2,2,hybrid,IV = VII + IV,,['IV=VIII-IV'],240160,False,"[{'answer': 'IV-VII=IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758918341739'}, 'time_from_start': 87405}, {'answer': 'VI=VII-I', 'is_correct': False, 'timestamp': {'$numberLong': '1758918398966'}, 'time_from_start': 144632}, {'answer': 'IV=XII+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758918435330'}, 'time_from_start': 180996}, {'answer': 'IV+VII=XI', 'is_correct': False, 'timestamp': {'$numberLong': '1758918483181'}, 'time_from_start': 228847}]",4,Different Types (Group 2),240.16
sub_b153474cd583,3,2,operator,X = VII - III,V=,['X-VII=III'],240163,False,"[{'answer': 'X=VII+III', 'is_correct': False, 'timestamp': {'$numberLong': '1758918512776'}, 'time_from_start': 16602}, {'answer': 'X=VII+III', 'is_correct': False, 'timestamp': {'$numberLong': '1758918528523'}, 'time_from_start': 32349}, {'answer': 'X-VIII=III', 'is_correct': False, 'timestamp': {'$numberLong': '1758918567778'}, 'time_from_start': 71604}, {'answer': 'X=VII+III', 'is_correct': False, 'timestamp': {'$numberLong': '1758918637711'}, 'time_from_start': 141537}, {'answer': 'X-VIII=III', 'is_correct': False, 'timestamp': {'$numberLong': '1758918676866'}, 'time_from_start': 180692}, {'answer': 'X=IIV-III', 'is_correct': False, 'timestamp': {'$numberLong': '1758918727285'}, 'time_from_start': 231111}]",6,Different Types (Group 2),240.163
sub_b153474cd583,4,2,value-tight-chunk,III = XI - III,III=VI-III,['III=VI-III'],71815,True,"[{'answer': 'III=VI-III', 'is_correct': True, 'timestamp': {'$numberLong': '1758918809175'}, 'time_from_start': 68782}]",1,Different Types (Group 2),71.815
sub_b153474cd583,5,2,value-loose-chunk,IX = VII + IV,XI=VII+IV,['XI=VII+IV'],59287,True,"[{'answer': 'XI=VII+VI', 'is_correct': False, 'timestamp': {'$numberLong': '1758918851769'}, 'time_from_start': 37680}, {'answer': 'XI=VII+IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758918870354'}, 'time_from_start': 56265}]",2,Different Types (Group 2),59.287
sub_3080a6a2f6ef,1,2,value-tight-chunk,II = IX - II,,['II=IV-II'],240122,False,[],0,Different Types (Group 2),240.122
sub_3080a6a2f6ef,2,2,value-loose-chunk,III = IX - IV,,['III=IX-VI'],240114,False,"[{'answer': 'IIII=IX-V', 'is_correct': False, 'timestamp': {'$numberLong': '1758918690519'}, 'time_from_start': 88861}, {'answer': 'IIII=IX-V', 'is_correct': False, 'timestamp': {'$numberLong': '1758918715244'}, 'time_from_start': 113586}, {'answer': 'IIV=IX-V', 'is_correct': False, 'timestamp': {'$numberLong': '1758918833036'}, 'time_from_start': 231378}]",3,Different Types (Group 2),240.114
sub_3080a6a2f6ef,3,2,hybrid,VI = VI + I,,['VI=VII-I'],240121,False,[],0,Different Types (Group 2),240.121
sub_3080a6a2f6ef,4,2,tautological,VIII = VIII + VIII,,['VIII=VIII=VIII'],240125,False,[],0,Different Types (Group 2),240.125
sub_3080a6a2f6ef,5,2,operator,XIII = IX - IV,,['XIII-IX=IV'],240112,False,"[{'answer': 'XIII=IXV-I', 'is_correct': False, 'timestamp': {'$numberLong': '1758919540628'}, 'time_from_start': 203594}, {'answer': 'XIII=XIV-I', 'is_correct': False, 'timestamp': {'$numberLong': '1758919562466'}, 'time_from_start': 225432}, {'answer': 'XIII=IX-I', 'is_correct': False, 'timestamp': {'$numberLong': '1758919574286'}, 'time_from_start': 237252}]",3,Different Types (Group 2),240.112
sub_08077de52922,1,2,value-loose-chunk,VIII = II + IV,VIII=II+VI,"['VIII=II+VI', 'VIII=III+V', 'VII=III+IV']",47108,True,"[{'answer': 'VIII=II+VI', 'is_correct': True, 'timestamp': {'$numberLong': '1758919477483'}, 'time_from_start': 44082}]",1,Different Types (Group 2),47.108
sub_08077de52922,2,2,value-tight-chunk,VII = IX + III,VIII=,"['XII=IX+III', 'VII=IV+III']",240130,False,"[{'answer': 'VI=IX+III', 'is_correct': False, 'timestamp': {'$numberLong': '1758919658397'}, 'time_from_start': 173940}, {'answer': 'VI=IX+-III', 'is_correct': False, 'timestamp': {'$numberLong': '1758919676628'}, 'time_from_start': 192171}]",2,Different Types (Group 2),240.13
sub_08077de52922,3,2,operator,XIII = IX - IV,,['XIII-IX=IV'],240124,False,[],0,Different Types (Group 2),240.124
sub_08077de52922,4,2,hybrid,III = XI + IX,III=XII-IX,['III=XII-IX'],239697,True,"[{'answer': 'II=XI+-IX', 'is_correct': False, 'timestamp': {'$numberLong': '1758920023797'}, 'time_from_start': 53399}, {'answer': 'III=XII-IX', 'is_correct': True, 'timestamp': {'$numberLong': '1758920207059'}, 'time_from_start': 236661}]",2,Different Types (Group 2),239.697
sub_08077de52922,5,2,tautological,IX = IX + IX,,['IX=IX=IX'],240126,False,[],0,Different Types (Group 2),240.126
sub_da15d261510f,1,2,tautological,IX = IX + IX,IX=,['IX=IX=IX'],240137,False,[],0,Different Types (Group 2),240.137
sub_da15d261510f,2,2,value-loose-chunk,IX = VII + IV,XI=VII+IV,['XI=VII+IV'],166782,True,"[{'answer': 'XI=VII+IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758920317878'}, 'time_from_start': 163757}]",1,Different Types (Group 2),166.782
sub_da15d261510f,3,2,value-tight-chunk,VII = IX + III,,"['XII=IX+III', 'VII=IV+III']",240126,False,[],0,Different Types (Group 2),240.126
sub_da15d261510f,4,2,hybrid,IX = XII + IV,IX=XIII-IV,['IX=XIII-IV'],43993,True,"[{'answer': 'IX=XIII-IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758920611848'}, 'time_from_start': 40967}]",1,Different Types (Group 2),43.993
sub_da15d261510f,5,2,operator,X = VII - III,X-VII=III,['X-VII=III'],237031,True,"[{'answer': 'X-VII=III', 'is_correct': True, 'timestamp': {'$numberLong': '1758920854555'}, 'time_from_start': 234002}]",1,Different Types (Group 2),237.031
sub_d482ed5a6935,1,2,tautological,IV = IV + IV,,['IV=IV=IV'],240128,False,[],0,Different Types (Group 2),240.128
sub_d482ed5a6935,2,2,operator,XIII = IX - IV,,['XIII-IX=IV'],240091,False,"[{'answer': 'XIII=IX+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758921096937'}, 'time_from_start': 63094}, {'answer': 'XII=IX+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758921126535'}, 'time_from_start': 92692}]",2,Different Types (Group 2),240.091
sub_d482ed5a6935,3,2,value-tight-chunk,VII = IX + III,,"['XII=IX+III', 'VII=IV+III']",240119,False,[],0,Different Types (Group 2),240.119
sub_d482ed5a6935,4,2,hybrid,IX = XII + IV,IX=XIII-IV,['IX=XIII-IV'],96019,True,"[{'answer': 'IX=XII-V', 'is_correct': False, 'timestamp': {'$numberLong': '1758921566248'}, 'time_from_start': 43799}, {'answer': 'IX=XIII-IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758921615448'}, 'time_from_start': 92999}]",2,Different Types (Group 2),96.019
sub_d482ed5a6935,5,2,value-loose-chunk,IV = IV - II,IV=VI-II,['IV=VI-II'],77903,True,"[{'answer': 'IV=VI-II', 'is_correct': True, 'timestamp': {'$numberLong': '1758921696254'}, 'time_from_start': 74884}]",1,Different Types (Group 2),77.903
sub_112df383350c,1,2,hybrid,IV = VII + IV,IV=VIII-IV,['IV=VIII-IV'],163948,True,"[{'answer': 'IV=VII-IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758921897221'}, 'time_from_start': 140207}, {'answer': 'IV=VIII-IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758921917935'}, 'time_from_start': 160921}]",2,Different Types (Group 2),163.948
sub_112df383350c,2,2,value-tight-chunk,VII = IX + III,XII=IX+II,"['XII=IX+III', 'VII=IV+III']",240115,False,[],0,Different Types (Group 2),240.115
sub_112df383350c,3,2,tautological,IV = IV + IV,,['IV=IV=IV'],240118,False,"[{'answer': 'IX=IV+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758922390555'}, 'time_from_start': 223468}]",1,Different Types (Group 2),240.118
sub_112df383350c,4,2,operator,VI = IV - II,,['VI-IV=II'],240123,False,[],0,Different Types (Group 2),240.123
sub_112df383350c,5,2,value-loose-chunk,III = IX - IV,III=IX-VI,['III=IX-VI'],104229,True,"[{'answer': 'III=IX-VI', 'is_correct': True, 'timestamp': {'$numberLong': '1758922754203'}, 'time_from_start': 101199}]",1,Different Types (Group 2),104.229
sub_a369f765e294,1,2,value-loose-chunk,IX = VII + IV,XI=VII+IV,['XI=VII+IV'],154458,True,"[{'answer': 'XI=VII+IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758923655484'}, 'time_from_start': 151433}]",1,Different Types (Group 2),154.458
sub_a369f765e294,2,2,value-tight-chunk,VII = IX + III,,"['XII=IX+III', 'VII=IV+III']",240134,False,[],0,Different Types (Group 2),240.134
sub_a369f765e294,3,2,operator,XIII = VII - VI,,['XIII-VII=VI'],240136,False,[],0,Different Types (Group 2),240.136
sub_a369f765e294,4,2,tautological,XII = XII + XII,,['XII=XII=XII'],240134,False,[],0,Different Types (Group 2),240.134
sub_a369f765e294,5,2,hybrid,IV = VII + IV,IV=VIII-IV,['IV=VIII-IV'],159041,True,"[{'answer': 'IV=VII-IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758924520221'}, 'time_from_start': 124657}, {'answer': 'IV=VIII-IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758924551585'}, 'time_from_start': 156021}]",2,Different Types (Group 2),159.041
sub_f310d2864479,1,2,hybrid,VII = XII + VI,VII=XII-VI,['VII=XIII-VI'],240153,False,[],0,Different Types (Group 2),240.153
sub_f310d2864479,2,2,value-loose-chunk,IX = VII + IV,XI=VII+IV,['XI=VII+IV'],90102,True,"[{'answer': 'XI=VII+IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758924237278'}, 'time_from_start': 87070}]",1,Different Types (Group 2),90.102
sub_f310d2864479,3,2,tautological,IV = IV + IV,IV=IX+IV,['IV=IV=IV'],240142,False,[],0,Different Types (Group 2),240.142
sub_f310d2864479,4,2,operator,VII = III - IV,,['VII-III=IV'],240141,False,"[{'answer': 'VII=III+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758924680538'}, 'time_from_start': 177093}, {'answer': 'VII=III+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758924725342'}, 'time_from_start': 221897}]",2,Different Types (Group 2),240.141
sub_f310d2864479,5,2,value-tight-chunk,II = IX - II,II=XI,['II=IV-II'],240150,False,"[{'answer': 'II-X=II', 'is_correct': False, 'timestamp': {'$numberLong': '1758924882804'}, 'time_from_start': 132996}]",1,Different Types (Group 2),240.15
sub_188439c95744,1,2,hybrid,VI = VI + I,VI=VII-I,['VI=VII-I'],185671,True,"[{'answer': 'VI=VII-I', 'is_correct': True, 'timestamp': {'$numberLong': '1758925679410'}, 'time_from_start': 182643}]",1,Different Types (Group 2),185.671
sub_188439c95744,2,2,operator,VII = III - IV,VII-III=IV,['VII-III=IV'],86417,True,"[{'answer': 'VII-III=IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758925768048'}, 'time_from_start': 83390}]",1,Different Types (Group 2),86.417
sub_188439c95744,3,2,tautological,III = III + III,,['III=III=III'],240120,False,[],0,Different Types (Group 2),240.12
sub_188439c95744,4,2,value-tight-chunk,VII = IX + III,VII=IV+III,"['XII=IX+III', 'VII=IV+III']",88193,True,"[{'answer': 'VII=IV+III', 'is_correct': True, 'timestamp': {'$numberLong': '1758926103266'}, 'time_from_start': 85176}]",1,Different Types (Group 2),88.193
sub_188439c95744,5,2,value-loose-chunk,III = IX - IV,III=IX-VI,['III=IX-VI'],54872,True,"[{'answer': 'III=IX-VI', 'is_correct': True, 'timestamp': {'$numberLong': '1758926159671'}, 'time_from_start': 51860}]",1,Different Types (Group 2),54.872
sub_724dd2d1a515,1,2,value-loose-chunk,II = XI - VII,II=IX-VII,"['III=X-VII', 'II=IX-VII', 'II=X-VIII']",89988,True,"[{'answer': 'II=IX-VII', 'is_correct': True, 'timestamp': {'$numberLong': '1758925631838'}, 'time_from_start': 86952}]",1,Different Types (Group 2),89.988
sub_724dd2d1a515,2,2,value-tight-chunk,IV = XI - II,IV,"['IX=XI-II', 'IV=VI-II']",242322,False,[],0,Different Types (Group 2),242.322
sub_724dd2d1a515,3,2,hybrid,IX = XII + IV,,['IX=XIII-IV'],242515,False,"[{'answer': 'IIX=XII-IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758926076006'}, 'time_from_start': 191006}]",1,Different Types (Group 2),242.515
sub_724dd2d1a515,4,2,operator,VII = III - IV,,['VII-III=IV'],242322,False,"[{'answer': 'VII=III+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758926179290'}, 'time_from_start': 47283}, {'answer': 'VI=III+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758926195778'}, 'time_from_start': 63771}, {'answer': 'V=III+II', 'is_correct': False, 'timestamp': {'$numberLong': '1758926370825'}, 'time_from_start': 238818}]",3,Different Types (Group 2),242.322
sub_724dd2d1a515,5,2,tautological,III = III + III,,['III=III=III'],242174,False,"[{'answer': 'VI=III+III', 'is_correct': False, 'timestamp': {'$numberLong': '1758926439316'}, 'time_from_start': 60799}]",1,Different Types (Group 2),242.174
sub_c0359a5fa512,1,2,value-tight-chunk,III = XI - III,III=VI-III,['III=VI-III'],72723,True,"[{'answer': 'III=VI-III', 'is_correct': True, 'timestamp': {'$numberLong': '1758925682635'}, 'time_from_start': 69704}]",1,Different Types (Group 2),72.723
sub_c0359a5fa512,2,2,hybrid,IX = XII + IV,IX=XIII-IV,['IX=XIII-IV'],158099,True,"[{'answer': 'IX=XIII-IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758925842752'}, 'time_from_start': 155078}]",1,Different Types (Group 2),158.099
sub_c0359a5fa512,3,2,value-loose-chunk,II = XI - VII,III=X-VII,"['III=X-VII', 'II=IX-VII', 'II=X-VIII']",77765,True,"[{'answer': 'III=X-VII', 'is_correct': True, 'timestamp': {'$numberLong': '1758925921720'}, 'time_from_start': 74751}]",1,Different Types (Group 2),77.765
sub_c0359a5fa512,4,2,tautological,IX = IX + IX,,['IX=IX=IX'],240109,False,[],0,Different Types (Group 2),240.109
sub_c0359a5fa512,5,2,operator,VII = III - IV,VII=VIII-I,['VII-III=IV'],240110,False,"[{'answer': 'VII=VIII-I', 'is_correct': False, 'timestamp': {'$numberLong': '1758926244333'}, 'time_from_start': 70070}, {'answer': 'VII=VIII-I', 'is_correct': False, 'timestamp': {'$numberLong': '1758926257221'}, 'time_from_start': 82958}, {'answer': 'VI=II+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758926293140'}, 'time_from_start': 118877}, {'answer': 'VIII=III+V', 'is_correct': False, 'timestamp': {'$numberLong': '1758926327887'}, 'time_from_start': 153624}, {'answer': 'VII=VIII-I', 'is_correct': False, 'timestamp': {'$numberLong': '1758926399523'}, 'time_from_start': 225260}]",5,Different Types (Group 2),240.11
sub_cbe375515140,1,2,tautological,IX = IX + IX,XI=IX+X,['IX=IX=IX'],240172,False,[],0,Different Types (Group 2),240.172
sub_cbe375515140,2,2,value-loose-chunk,II = XI - VII,III=X-V,"['III=X-VII', 'II=IX-VII', 'II=X-VIII']",240181,False,[],0,Different Types (Group 2),240.181
sub_cbe375515140,3,2,value-tight-chunk,XI = IV + II,X=,"['VI=IV+II', 'XI=IX+II']",240209,False,[],0,Different Types (Group 2),240.209
sub_cbe375515140,4,2,operator,XIII = IX - IV,XIII-IX=IV,['XIII-IX=IV'],159104,True,"[{'answer': 'XIII-IX=IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758928340696'}, 'time_from_start': 156041}]",1,Different Types (Group 2),159.104
sub_cbe375515140,5,2,hybrid,VII = XII + VI,VII=XIII-VI,['VII=XIII-VI'],150564,True,"[{'answer': 'VII=XIII-VI', 'is_correct': True, 'timestamp': {'$numberLong': '1758928497129'}, 'time_from_start': 147495}]",1,Different Types (Group 2),150.564
sub_879938aeb461,1,2,hybrid,VI = VI + I,VI=VII-I,['VI=VII-I'],95272,True,"[{'answer': 'VI=VII-I', 'is_correct': True, 'timestamp': {'$numberLong': '1758926786079'}, 'time_from_start': 92248}]",1,Different Types (Group 2),95.272
sub_879938aeb461,2,2,value-loose-chunk,III = IX - IV,III=IX-VI,['III=IX-VI'],53517,True,"[{'answer': 'III=IX-VI', 'is_correct': True, 'timestamp': {'$numberLong': '1758926841947'}, 'time_from_start': 50494}]",1,Different Types (Group 2),53.517
sub_879938aeb461,3,2,value-tight-chunk,II = IX - II,II=IV-II,['II=IV-II'],71523,True,"[{'answer': 'II=IV-II', 'is_correct': True, 'timestamp': {'$numberLong': '1758926914418'}, 'time_from_start': 68479}]",1,Different Types (Group 2),71.523
sub_879938aeb461,4,2,tautological,IX = IX + IX,I,['IX=IX=IX'],240133,False,[],0,Different Types (Group 2),240.133
sub_879938aeb461,5,2,operator,VII = III - IV,VII-III=IV,['VII-III=IV'],89307,True,"[{'answer': 'VII-III=IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758927247501'}, 'time_from_start': 86265}]",1,Different Types (Group 2),89.307
sub_aee5b49a860d,1,2,operator,VI = IV - II,,['VI-IV=II'],240117,False,"[{'answer': 'IV=IV-II', 'is_correct': False, 'timestamp': {'$numberLong': '1758927064966'}, 'time_from_start': 78185}, {'answer': 'VI=IV+II', 'is_correct': False, 'timestamp': {'$numberLong': '1758927218768'}, 'time_from_start': 231987}]",2,Different Types (Group 2),240.117
sub_aee5b49a860d,2,2,tautological,IV = IV + IV,,['IV=IV=IV'],240138,False,[],0,Different Types (Group 2),240.138
sub_aee5b49a860d,3,2,value-tight-chunk,III = XI - III,,['III=VI-III'],240124,False,"[{'answer': 'III=X+III', 'is_correct': False, 'timestamp': {'$numberLong': '1758927652894'}, 'time_from_start': 180802}, {'answer': 'II=I-IIIX', 'is_correct': False, 'timestamp': {'$numberLong': '1758927664823'}, 'time_from_start': 192731}, {'answer': 'III=I-IIX', 'is_correct': False, 'timestamp': {'$numberLong': '1758927701527'}, 'time_from_start': 229435}]",3,Different Types (Group 2),240.124
sub_aee5b49a860d,4,2,value-loose-chunk,II = XI - VII,II=IX-VII,"['III=X-VII', 'II=IX-VII', 'II=X-VIII']",40663,True,"[{'answer': 'II=IX-VII', 'is_correct': True, 'timestamp': {'$numberLong': '1758927751147'}, 'time_from_start': 37631}]",1,Different Types (Group 2),40.663
sub_aee5b49a860d,5,2,hybrid,VII = XII + VI,VII=XIII-VI,['VII=XIII-VI'],141922,True,"[{'answer': 'VII=XIII-VI', 'is_correct': True, 'timestamp': {'$numberLong': '1758927894339'}, 'time_from_start': 138901}]",1,Different Types (Group 2),141.922
sub_498317e91f9a,1,2,hybrid,IV = VII + IV,IV=VIII-IV,['IV=VIII-IV'],236806,True,"[{'answer': 'IV=VI-IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758928187555'}, 'time_from_start': 69376}, {'answer': 'IV=VI-IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758928211287'}, 'time_from_start': 93108}, {'answer': 'IV=VII-IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758928253511'}, 'time_from_start': 135332}, {'answer': 'IV=VII-IV', 'is_correct': False, 'timestamp': {'$numberLong': '1758928303112'}, 'time_from_start': 184933}, {'answer': 'IV=VI-IIV', 'is_correct': False, 'timestamp': {'$numberLong': '1758928323541'}, 'time_from_start': 205362}, {'answer': 'IV=VIII-IV', 'is_correct': True, 'timestamp': {'$numberLong': '1758928351944'}, 'time_from_start': 233765}]",6,Different Types (Group 2),236.806
